Unnamed: 0;g__;g__02d06;g__1-68;g__Abiotrophia;g__Acetobacter;g__Acidaminococcus;g__Acidovorax;g__Acinetobacter;g__Actinobacillus;g__Actinomyces;g__Adlercreutzia;g__Aerococcus;g__Aggregatibacter;g__Agrobacterium;g__Akkermansia;g__Alicyclobacillus;g__Alistipes;g__Allobaculum;g__Alloiococcus;g__Anaerococcus;g__Anaerofustis;g__Anaerostipes;g__Anaerotruncus;g__Anoxybacillus;g__Arcobacter;g__Arthrobacter;g__Atopobium;g__Bacillus;g__Bacteroides;g__Balneimonas;g__Bifidobacterium;g__Bilophila;g__Blautia;g__Brachybacterium;g__Brachyspira;g__Brevibacterium;g__Brevundimonas;g__Brochothrix;g__Bulleidia;g__Burkholderia;g__Butyricicoccus;g__Butyricimonas;g__Butyrivibrio;g__Campylobacter;g__Capnocytophaga;g__Cardiobacterium;g__Carica;g__Carnobacterium;g__Catenibacterium;g__Catonella;g__Cetobacterium;g__Christensenella;g__Chryseobacterium;g__Citricoccus;g__Citrobacter;g__Citrullus;g__Cloacibacillus;g__Cloacibacterium;g__Clostridium;g__Collinsella;g__Comamonas;g__Coprobacillus;g__Coprococcus;g__Corynebacterium;g__Cupriavidus;g__Curtobacterium;g__Defluvibacter;g__Dehalobacterium;g__Deinococcus;g__Delftia;g__Dermabacter;g__Desulfovibrio;g__Devosia;g__Dialister;g__Dietzia;g__Dorea;g__Dyadobacter;g__Eggerthella;g__Eikenella;g__Enhydrobacter;g__Enterobacter;g__Enterococcus;g__Epulopiscium;g__Erwinia;g__Escherichia;g__Ethanoligenens;g__Eubacterium;g__Facklamia;g__Faecalibacterium;g__Filifactor;g__Finegoldia;g__Flavobacterium;g__Friedmanniella;g__Frigoribacterium;g__Fusobacterium;g__Gallicola;g__Gardnerella;g__Gemella;g__Geobacillus;g__Gluconacetobacter;g__Gordonia;g__Granulicatella;g__Haemophilus;g__Halomonas;g__Helicobacter;g__Holdemania;g__Hydrogenophilus;g__Hyphomicrobium;g__Iamia;g__Janibacter;g__Janthinobacterium;g__Jeotgalicoccus;g__Kaistobacter;g__Kineococcus;g__Klebsiella;g__Kocuria;g__Lachnobacterium;g__Lachnospira;g__Lactobacillus;g__Lactococcus;g__Lautropia;g__Leptotrichia;g__Leuconostoc;g__Lupinus;g__Macrococcus;g__Marinilactibacillus;g__Megamonas;g__Megasphaera;g__Mesorhizobium;g__Methylobacterium;g__Micrococcus;g__Mogibacterium;g__Moraxella;g__Morganella;g__Moryella;g__Mycoplana;g__Neisseria;g__Nesterenkonia;g__Nitrospira;g__Novosphingobium;g__Ochrobactrum;g__Odoribacter;g__Oribacterium;g__Oscillospira;g__Oxalobacter;g__Paenibacillus;g__Parabacteroides;g__Paracoccus;g__Paraprevotella;g__Parvimonas;g__Pediococcus;g__Pedobacter;g__Peptococcus;g__Peptoniphilus;g__Peptostreptococcus;g__Phascolarctobacterium;g__Phenylobacterium;g__Phyllobacterium;g__Plesiomonas;g__Podophyllum;g__Porphyromonas;g__Prevotella;g__Propionibacterium;g__Proteus;g__Pseudochrobactrum;g__Pseudomonas;g__Pseudoramibacter_Eubacterium;g__Pseudoxanthomonas;g__Psychrobacter;g__Pyramidobacter;g__RFN20;g__Ralstonia;g__Raphanus;g__Rhodobacter;g__Rhodococcus;g__Rhodoplanes;g__Robinsoniella;g__Roseburia;g__Rothia;g__Ruminococcus;g__SMB53;g__Saccharopolyspora;g__Sarcina;g__Scardovia;g__Sediminibacterium;g__Segetibacter;g__Selenomonas;g__Serinicoccus;g__Serratia;g__Sharpea;g__Shewanella;g__Slackia;g__Sneathia;g__Sphingobacterium;g__Sphingobium;g__Sphingomonas;g__Sphingopyxis;g__Staphylococcus;g__Stenotrophomonas;g__Steroidobacter;g__Streptococcus;g__Succinatimonas;g__Sutterella;g__Synergistes;g__TG5;g__Tannerella;g__Tepidimonas;g__Thermoanaerobacterium;g__Thermomonas;g__Trabulsiella;g__Treponema;g__Turicibacter;g__Varibaculum;g__Veillonella;g__Victivallis;g__WAL_1855D;g__Weissella;g__Zea;g__cc_115;g__ph2;g__rc4-4
HMP2_J79880_1_ST_T0_B0_0120_ZOZOW1T-7034_B86HB;0.3543107235247222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00035793892260384296;0.0;0.0007809576493174755;0.0;0.0;0.0;0.0;0.0006670679921253437;0.0;0.0;0.0;0.0;0.0;0.0;0.4760099572100288;0.0;0.0;0.00014642955924702668;0.016644159901078696;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001122626620893871;1.6269951027447406e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001155166522948766;0.00039047882465873777;0.0;0.0;0.004474236532548037;1.6269951027447406e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011714364739762134;0.0;1.6269951027447406e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6269951027447406e-05;0.0;0.030961716805232416;1.6269951027447406e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6269951027447406e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.880985308234222e-05;0.011470315474350422;0.0;0.00043928867774107997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006670679921253437;0.0;0.0022289832907602947;0.0;0.0;0.0416998844833477;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0064103607048142785;0.0;0.0;0.0;0.0;0.0;0.017083448578819778;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00483217545515188;0.0;0.01173063469078958;4.880985308234222e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00016269951027447408;0.0;0.01487073523908693;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6269951027447406e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HMP2_J45641_1_ST_T0_B0_0120_ZN9YTFN-6036_APAJ2;0.10478884357321405;0.0;0.0;0.0;0.0;0.00013156163662675965;0.0;0.0;0.0;0.00013156163662675965;6.578081831337982e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00355216418892251;6.578081831337982e-05;0.0;0.0;0.0;0.0;0.0;0.06393895540060518;0.0;0.0;0.0;0.02131298513353506;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012498355479542166;0.0015129588212077357;0.0;0.0;0.013748191027496382;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0143402183923168;0.0;0.004801999736876727;0.0;6.578081831337982e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008551506380739376;0.0;0.0821602420734114;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005262465465070386;0.0023681094592816736;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0013813971845809763;0.0;0.00723589001447178;0.0;0.0;0.0021049861860281543;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007038547559531641;0.0;0.0;0.0;0.0;0.0;0.6320221023549533;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010196026838573872;0.0;0.00710432837784502;0.0006578081831337982;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.578081831337982e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005920273648204184;0.0;0.01486646493882384;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001118273911327457;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HMP2_J05418_1_ST_T0_B0_0120_ZLZNCLZ-03_AAH7B;0.5301996897545121;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002092925910422771;0.0024253317903134464;0.0;0.0008864156797084678;0.0;0.0;0.0;0.0;0.0;3.6933986654519486e-05;0.0;0.0;2.462265776967966e-05;1.231132888483983e-05;0.0;0.0;0.0;2.462265776967966e-05;0.0;0.09869992366976091;0.0;0.002092925910422771;0.0;0.04205549947061286;0.0;0.0;0.0;0.0;0.0;0.0001231132888483983;0.0;0.0;7.386797330903897e-05;9.849063107871863e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.155664442419915e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.03860832738285771;1.231132888483983e-05;0.0;0.00014773594661807794;0.05330805407135646;9.849063107871863e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.231132888483983e-05;0.0;0.016940388545539607;0.0;0.00013542461773323813;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002954718932361559;0.0;0.025903035973703;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00011080195996355847;0.005084578829438849;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00011080195996355847;0.0024991997636224852;2.462265776967966e-05;6.155664442419915e-05;0.0;0.0;6.155664442419915e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.617930219387881e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00014773594661807794;1.231132888483983e-05;0.00434589909634846;0.0;0.0;0.0016250954127988576;0.0;0.0;3.6933986654519486e-05;0.0;0.0;0.0;0.0;0.0;0.007608401250831015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.231132888483983e-05;0.0;0.0;0.0;0.0;0.0;0.0;1.231132888483983e-05;0.0;0.0;0.0;0.0;0.0061925984290744345;6.155664442419915e-05;0.029374830719227835;0.08748430305567183;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.924531553935932e-05;0.0;0.0;0.007312929357594858;0.0;3.6933986654519486e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03413931499766085;0.0;0.001009528968556866;0.0;0.0;0.0;0.0;1.231132888483983e-05;0.0;0.0
HMP2_J28657_1_ST_T0_B0_0120_ZX52KVK-2014_AVTWA;0.35675449602676707;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010455876202425764;0.0;0.0;0.0;0.09912170639899624;0.0;0.0010455876202425764;0.0;0.0;0.0;0.00020911752404851526;0.0004182350480970305;0.0012547051442910915;0.0;0.0;0.0;0.0;0.0;0.07319113341698034;0.0;0.0;0.0;0.03680468423253869;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004182350480970305;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003136762860727729;0.0029276453366792136;0.0;0.0;0.020075282308657464;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00439146800501882;0.0;0.0004182350480970305;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.059807611877875366;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004182350480970305;0.0029276453366792136;0.00020911752404851526;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012547051442910915;0.0;0.016938519447929738;0.0006273525721455458;0.0;0.013174404015056462;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014010874111250522;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0052279381012128815;0.0;0.2797992471769134;0.0004182350480970305;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001672940192388122;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00020911752404851526;0.0;0.0018820577164366374;0.00020911752404851526;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HMP2_J79854_1_ST_T0_B0_0120_ZMBVNFM-1032_B64B9;0.3786390298319479;0.0;0.0;0.0;0.0;7.197092374680629e-05;0.0;0.0;0.0;3.5985461873403146e-05;0.0;0.0;0.0;0.0;0.023030695598978013;0.0;0.00021591277124041888;0.0;0.0;0.0;0.0;7.197092374680629e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.2344452841052215;0.0;0.0;3.5985461873403146e-05;0.013674475511893195;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.197092374680629e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0021231422505307855;0.0031307351829860737;0.0;0.0;0.029508078736190577;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00021591277124041888;0.0;0.0;0.0;0.0033826334160998958;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17434956277663824;0.0;0.0;0.0;0.0;0.0;3.5985461873403146e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.5985461873403146e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0026629241786318325;0.022742811903990787;0.00017992730936701573;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005757673899744503;0.0;0.0029867933354924612;0.000503796466227644;0.0;0.0036705171110871207;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0035265752635935082;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02652128540069812;7.197092374680629e-05;0.06884018856382022;0.001511389398682932;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000503796466227644;0.0;0.002159127712404189;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.197092374680629e-05;0.0;0.0003958400806074346;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HMP2_J15232_1_ST_T0_B0_0120_ZY7IW45-03_AELNK;0.15782103346870185;0.0;0.0;0.0;0.0;0.001073612472576203;0.0;0.0;0.0;0.0002800728189329226;0.00023339401577743548;0.0;0.0;0.0;0.003874340661905429;0.0;0.0004201092283993838;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5098725668673855;0.0;0.0;9.335760631097419e-05;0.07048499276478551;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008402184567987676;4.667880315548709e-05;4.667880315548709e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0033608738271950706;0.00023339401577743548;0.0;0.0017737945199085095;0.013256780096158334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003500910236661532;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00046678803155487096;0.0;0.060262334873733836;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.335760631097419e-05;9.335760631097419e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.667880315548709e-05;0.008402184567987676;4.667880315548709e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00032675162208840966;0.0;0.0;4.667880315548709e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.000513466834710358;0.0;0.0018671521262194838;0.0;0.0;0.030761331279465995;0.0;0.0;4.667880315548709e-05;4.667880315548709e-05;0.0;0.0;0.0;0.0;0.0025673341735517902;0.0;0.0;0.0;0.0;0.0;0.04985296177006022;0.0;0.0;0.0;0.0;4.667880315548709e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014843859403444896;0.0;0.04056387994211828;0.00037343042524389674;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01895159408112776;0.0;0.0025673341735517902;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HMP2_J80099_1_ST_T0_B0_0120_ZLTUJTN-05_B86HB;0.2557461961799935;0.0;0.0;0.0;0.0;0.03836192942699903;0.0;0.0;0.0;0.0001618646811265782;0.0013488723427214847;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00010790978741771878;0.0;0.0029135642602784073;0.0;0.0;0.0;0.0;0.0;0.11870076615949067;0.0;0.0;0.0003776842559620158;0.12107478148268049;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00010790978741771878;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00010790978741771878;0.0;0.0;0.026491852811049963;0.012841264702708535;0.0;5.395489370885939e-05;0.01505341534477177;5.395489370885939e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002050285960936657;0.0;0.0;0.0;0.010521204273227582;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007553685119240316;0.0;0.04391928347901155;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002050285960936657;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015646919175569224;0.010575159166936441;0.0;0.00010790978741771878;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.052282292003884755;0.0;0.0;0.0999244631488076;0.0;0.002050285960936657;0.0;0.0;0.0;0.0;0.0;0.0;0.0006474587245063128;0.0;0.0;0.0;0.0;0.0;0.026545807704758822;0.00010790978741771878;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002212150642063235;0.0;0.14594798748246465;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00048559404337973454;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004748030646379626;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HMP2_J00864_1_ST_T0_B0_0122_ZKVR426-1015_AA31J;0.3860886614700397;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02171106116398068;0.0;0.0026062837740901917;0.0;0.0;0.0;0.0;0.0008129692506336378;0.00021519774281478647;2.3910860312754053e-05;0.0;0.0;0.0;0.0;0.3044808952226101;0.0;7.173258093826216e-05;9.564344125101621e-05;0.013318349194204007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012911864568887189;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.782172062550811e-05;0.0;0.0;0.00023910860312754053;0.000908612691884654;0.0;0.0;0.025943283439338147;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00021519774281478647;0.0;0.0;0.0;0.0018889579647075703;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00014346516187652432;0.0;0.0268518961312228;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.782172062550811e-05;0.0;0.0;7.173258093826216e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00014346516187652432;0.024747740423700443;0.0;9.564344125101621e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0028932140978432403;0.0;0.003204055281909043;0.0005499497871933433;0.0;0.013246616613265745;0.0;0.008966572617282769;0.0;0.0;0.0;0.0003586629046913108;0.0;2.3910860312754053e-05;0.003012768399407011;0.0;0.0;0.0;0.0;0.0;0.0002630194634402946;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012911864568887189;0.0;0.14865381856439194;0.000932523552197408;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00023910860312754053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003347520443785567;0.0;0.0038974702309789106;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.3910860312754053e-05;0.0;0.0;2.3910860312754053e-05;0.0;0.0;2.3910860312754053e-05;0.0;0.0;0.0
HMP2_J00834_1_ST_T0_B0_0122_ZMGT937-1014_AA31J;0.1517993679274136;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001835049444387807;0.0;2.0389438270975634e-05;0.0;2.0389438270975634e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0006524620246712203;0.0;0.0;0.0;0.0;0.0;0.0;0.0909572841268223;0.0;0.00022428382098073197;0.0;0.026648995820165153;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0389438270975634e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.11683148129269e-05;0.0;0.0;0.0;0.0009786930370068304;0.002630237536955857;0.0;0.0;0.01667856050565807;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004832296870221226;0.0;0.004179834845550005;0.0;8.155775308390254e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0389438270975634e-05;0.0;0.18654297074115608;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006116831481292691;0.0;0.0;2.0389438270975634e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.155775308390254e-05;0.026567438067081253;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00020389438270975634;0.0;0.0;0.0;4.077887654195127e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0020797227036395147;0.0;0.0016515444999490264;0.0;0.0;0.0028749107962075643;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.45835457233153226;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008522785197267815;2.0389438270975634e-05;0.010582118462636354;0.0;0.0;0.0;0.0;0.0;0.0;2.0389438270975634e-05;0.0;0.0;0.0;0.0;6.11683148129269e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011825874197165867;0.0;2.0389438270975634e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0389438270975634e-05;0.0;0.0005505148333163421;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HMP2_J79938_1_ST_T0_B0_0120_ZL9BTWF-6023_B64B9;0.05208198209884551;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.242962770787391e-05;9.728888312362174e-05;0.0;0.0;0.0;0.009988325334025166;0.0;3.242962770787391e-05;0.0;0.0;0.0;0.0;0.0;9.728888312362174e-05;0.0;0.0;0.0;0.0;0.0;0.43990789985730966;0.0;0.0;0.00042158516020236085;0.05276300428071086;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008107406926968478;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006161629264496044;0.0012323258528992088;0.0;0.0;0.0020106369178881827;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.242962770787391e-05;0.0;0.003956414580360617;0.0;0.00032429627707873914;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00016214813853936957;0.0;3.242962770787391e-05;0.0;0.0;0.0;0.0;0.0;0.15819172395900896;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.242962770787391e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.728888312362174e-05;0.0;0.002951096121416526;0.0;0.0;0.19639382539888442;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00687508107406927;0.0;0.0;0.0;0.0;0.0;3.242962770787391e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05175768582176676;0.0;0.0019457776624724349;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.485925541574782e-05;0.0;0.017057984174341678;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
