Unnamed: 0;f__;f__Acetobacteraceae;f__Acidobacteriaceae;f__Actinomycetaceae;f__Aerococcaceae;f__Aeromonadaceae;f__Alcaligenaceae;f__Alicyclobacillaceae;f__Anaeroplasmataceae;f__Aquificaceae;f__BS11;f__Bacillaceae;f__Bacteroidaceae;f__Barnesiellaceae;f__Beijerinckiaceae;f__Bifidobacteriaceae;f__Brachyspiraceae;f__Bradyrhizobiaceae;f__Brevibacteriaceae;f__Brucellaceae;f__Burkholderiaceae;f__Campylobacteraceae;f__Cardiobacteriaceae;f__Carnobacteriaceae;f__Caulobacteraceae;f__Cerasicoccaceae;f__Chitinophagaceae;f__Christensenellaceae;f__Clostridiaceae;f__Comamonadaceae;f__Coriobacteriaceae;f__Corynebacteriaceae;f__Cytophagaceae;f__Dehalobacteriaceae;f__Deinococcaceae;f__Dermabacteraceae;f__Desulfovibrionaceae;f__Dethiosulfovibrionaceae;f__Dietziaceae;f__Ellin6075;f__Enterobacteriaceae;f__Enterococcaceae;f__Erysipelotrichaceae;f__Erythrobacteraceae;f__EtOH8;f__Eubacteriaceae;f__F16;f__Flavobacteriaceae;f__Fusobacteriaceae;f__Gemellaceae;f__Geodermatophilaceae;f__Gordoniaceae;f__Halanaerobiaceae;f__Halomonadaceae;f__Helicobacteraceae;f__Hyphomicrobiaceae;f__Iamiaceae;f__Intrasporangiaceae;f__Kineosporiaceae;f__Lachnospiraceae;f__Lactobacillaceae;f__Leptotrichiaceae;f__Leuconostocaceae;f__Listeriaceae;f__Methylobacteriaceae;f__Microbacteriaceae;f__Micrococcaceae;f__Mogibacteriaceae;f__Moraxellaceae;f__Neisseriaceae;f__Nitrospiraceae;f__Nocardiaceae;f__Nocardioidaceae;f__Odoribacteraceae;f__Oxalobacteraceae;f__Paenibacillaceae;f__Paraprevotellaceae;f__Pasteurellaceae;f__Peptococcaceae;f__Peptostreptococcaceae;f__Phyllobacteriaceae;f__Planococcaceae;f__Porphyromonadaceae;f__Prevotellaceae;f__Propionibacteriaceae;f__Pseudomonadaceae;f__Pseudonocardiaceae;f__RF16;f__Rhizobiaceae;f__Rhodobacteraceae;f__Rhodocyclaceae;f__Rhodospirillaceae;f__Rikenellaceae;f__Rs-045;f__Ruminococcaceae;f__S24-7;f__Shewanellaceae;f__Sinobacteraceae;f__Sphingobacteriaceae;f__Sphingomonadaceae;f__Spirochaetaceae;f__Sporichthyaceae;f__Staphylococcaceae;f__Streptococcaceae;f__Succinivibrionaceae;f__Synergistaceae;f__Tissierellaceae;f__Turicibacteraceae;f__Veillonellaceae;f__Verrucomicrobiaceae;f__Victivallaceae;f__Weeksellaceae;f__Xanthobacteraceae;f__Xanthomonadaceae;f__mitochondria
HMP2_J45612_1_ST_T0_B0_0120_ZLTUJTN-11_APAJ2;0.019310436990511826;0.0;0.0;0.0;0.0;0.0;0.01697180275290659;0.0;0.0;0.0;0.0;0.0;0.047841774689295735;6.681812107443539e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00013363624214887077;0.002071361753307497;0.0;0.0016036349057864494;0.0;0.0;0.0;0.0;0.0;0.00013363624214887077;0.0;0.0;0.0;0.0;0.0;0.0006013630896699185;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.029132700788453827;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011359080582654015;0.0;0.0;0.0;0.0;0.0;0.005545904049178137;0.8176533475878658;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004476814111987171;0.0;0.03902178270747027;0.011359080582654016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003340906053721769;0.0;0.0;0.0;0.0;0.0003340906053721769;0.002271816116530803;0.0;0.0;0.0;0.0;0.0
HMP2_J79793_1_ST_T0_B0_0120_ZYXQKWY-08_B64B9;0.0188951160928743;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4988791032826261;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012009607686148918;0.0;0.0001601281024819856;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0177742193755004;0.0005604483586869496;0.0012009607686148918;0.0;8.00640512409928e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001601281024819856;0.0;0.0;0.0;0.0;0.0;0.0;0.17734187349879904;0.0001601281024819856;0.0;0.0;0.0;0.0;0.0;0.0;0.0001601281024819856;0.0;0.0;0.0;0.0;0.0;0.0005604483586869496;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0057646116893514815;8.00640512409928e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011128903122497999;0.0;0.19855884707766214;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.00640512409928e-05;0.0;0.0;0.0;0.0;0.01689351481184948;0.050360288230584464;0.0;0.0;0.0;0.0;0.0
HMP2_J00874_1_ST_T0_B0_0122_ZN0JE53-03_AA31J;0.01904312889471958;0.0;0.0;6.149557231879304e-05;0.0;0.0;0.08439242374549033;0.0;0.0;0.0;0.0;0.0;0.3778082978025582;0.0;0.0;2.0498524106264348e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010864217776320104;0.001106920301738275;0.0;0.0015988848802886192;0.0;0.0;0.0;0.0;0.0;0.005965070514922926;0.0;0.0;0.0;0.034663004263693016;0.0;0.019535093473269923;0.0;0.0;0.0;0.0;0.0;0.0;8.199409642505739e-05;0.0;0.0;2.0498524106264348e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.13239996720236144;0.0;0.0;0.0;0.0;0.0;0.0;2.0498524106264348e-05;0.00020498524106264348;0.0;0.0;0.0;0.0;0.0;0.0029517874713020664;0.0;0.0;0.05786733355198426;0.00014348966874385045;0.0;0.0;0.0;0.0;0.16290177107248277;0.00848638897999344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.026607084289931124;0.0;0.056575926533289606;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006559527714004591;0.0;0.0;0.0;0.00010249262053132174;0.0051451295506723515;0.00018448671695637915;0.0003689734339127583;0.0;0.0;0.0;0.0
HMP2_J45169_1_ST_T0_B0_0120_ZOZOW1T-7016-2_APATM;0.03723352477367858;0.0;0.0;0.0;0.0;0.0;0.015428793925824979;0.0;0.0;0.0;0.0;0.0;0.6649956195853207;0.002336221162270028;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004380414679256303;0.003260975372335248;0.0;0.0006813978389954249;0.0;0.0;0.0;0.0;0.0;0.0;9.734254842791784e-05;0.0;0.0;0.0;0.0;0.0002433563710697946;0.0;0.00014601382264187675;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002433563710697946;0.0;0.0;0.0;0.0;0.0;0.0;0.09651513676628054;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016548233232746034;0.0;0.0;0.015672150296894772;0.0002920276452837535;4.867127421395892e-05;9.734254842791784e-05;0.0;0.0;0.009150199552224278;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008712158084298647;0.0;0.12858950647327946;0.003017619001265453;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.867127421395892e-05;0.0;0.0;0.0;9.734254842791784e-05;0.009247542100652196;0.0;0.0017521658717025211;0.0;0.0;0.0;0.0
HMP2_J45599_1_ST_T0_B0_0120_ZS78KHV-6012_APAJ2;0.31723249608979665;0.0;0.0;0.0;0.0;0.0;9.200478424878094e-05;0.0;0.0;0.0;0.0;0.0;0.05897506670346858;0.0024841291747170853;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006440334897414666;0.01775692336001472;0.0;0.08942865028981507;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01748090900726838;0.0;0.0;9.200478424878094e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.001196062195234152;0.0;0.0;0.0;0.0;0.0;0.0;0.17490109485693256;0.0;0.0;0.0;0.0;0.0;0.0;9.200478424878094e-05;0.00018400956849756188;0.0;0.0;0.0;0.0;0.0;0.0018400956849756187;0.0;0.0;0.001380071763731714;0.0;0.0;0.00018400956849756188;0.0;0.0;0.003036157880209771;0.0009200478424878093;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.023369215199190357;0.0;0.28705492685619655;0.00018400956849756188;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.200478424878094e-05;0.0;0.0;0.0;0.0;0.001380071763731714;0.0;0.0;0.0;0.0;0.0;0.0
HMP2_J79817_1_ST_T0_B0_0120_ZS78KHV-6033_B64B9;0.07103851779619698;0.0;0.0;0.0;0.0;0.0;0.00697220867869332;0.0;0.0;0.0;0.0;0.0;0.283130180399805;0.0031691857630424185;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.8756704046806435e-05;0.0019502681618722574;0.0;0.008093612871769868;0.0;0.0;0.0;0.0;0.0;4.8756704046806435e-05;0.0;0.0;0.0;4.8756704046806435e-05;0.0;0.010238907849829351;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001462701121404193;0.0;0.0;0.0;0.0;0.0;0.0;0.1985860555826426;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006825938566552901;0.0;0.0;0.0;0.0;0.0;0.002096538274012677;0.0;0.0;0.0977084349098001;0.0;0.0;0.00034129692832764505;0.0;0.0;0.01491955143832277;0.026523647001462702;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.021404193076548027;0.0;0.2401755241345685;9.751340809361287e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002925402242808386;0.0;0.0;0.0;9.751340809361287e-05;0.012140419307654802;0.0;0.0;0.0;0.0;0.0;4.8756704046806435e-05
HMP2_J45426_1_ST_T0_B0_0120_ZOBX723-02_APB4D;0.2009919697685404;0.0;0.0;0.0;0.0;0.0;0.0071445441662730275;0.0;0.0;0.0;0.0;0.0;0.06093528578176665;0.0059636277751535195;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.032534246575342464;0.007735002361832782;0.0;0.02226027397260274;0.0;0.0;0.0;0.0;0.0;0.00011809163911195088;0.0;0.0;0.0;5.904581955597544e-05;0.0;0.0016532829475673122;0.0;0.0005314123760037789;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007085498346717053;0.0;0.0;0.0;0.0;0.0;0.0;0.0850850259801606;5.904581955597544e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.00023618327822390176;0.0;0.0;0.0;0.0;0.0;0.014289088332546055;0.0005314123760037789;0.0;0.0;0.0;0.0;0.0004723665564478035;0.0;0.0;0.008856872933396315;5.904581955597544e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06973311289560699;0.0;0.3913556920170052;0.07794048181388757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00011809163911195088;0.0;0.00035427491733585264;0.0;0.00011809163911195088;0.0031294284364666984;0.007026452527161077;0.0;0.0;0.0;0.0;0.0
HMP2_J45108_1_ST_T0_B0_0120_ZTLUDS8-03_APAJ2;0.0416580738296556;0.0;0.0;0.0;0.0;0.0;0.010036433628926927;0.0;0.002543479755276002;0.0;0.0;0.0;0.2779954629820582;0.020760294218739258;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.87426960885406e-05;0.0;0.0;0.0;0.00041245617653124357;0.0023372516670103803;0.0;0.0208290369148278;0.0;0.0;0.0;0.0;0.0;0.00041245617653124357;0.0;0.0;0.0;0.0001374853921770812;0.0;0.002543479755276002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00048119887261978417;0.0;0.0;0.0;0.0;0.0;0.0;0.11060699800646182;6.87426960885406e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0007561696569739465;0.0;0.0;0.0;0.0;0.0;0.005224444902729085;0.0;0.0;0.0;0.0;0.0;0.00048119887261978417;0.0;0.0;0.009623977452395682;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08482848697325909;0.0;0.3723791847116244;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000343713480442703;0.0;0.0;0.0;6.87426960885406e-05;0.012511170688114389;0.021104007699181963;0.0017873100983020554;0.0;0.0;0.0;0.0
HMP2_J45471_1_ST_T0_B0_0120_ZVM4N7A-6012-AL1_AWBGH;0.10181735229260132;0.0;0.0;0.0;0.0;0.0;0.002053075811725344;0.0;0.0;0.0;0.0;0.0;0.03992091856132614;0.007832104022507794;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.603984487871645e-05;0.0;0.0;0.0;7.603984487871645e-05;0.017869363546498367;0.0;0.0012166375180594632;0.0;0.0;0.0;0.0;0.0;7.603984487871645e-05;0.0;0.0;0.0;7.603984487871645e-05;0.0;0.0015968367424530454;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003041593795148658;0.0;0.0;0.0;0.0;0.0;0.0;0.12379286746255037;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000684358603908448;0.0;0.0;0.0;0.0;0.0;0.0001520796897574329;0.0;0.0;0.001900996121967911;0.0;0.0;0.049958178085316704;0.0;0.0;0.00038019922439358223;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02935138012318455;0.0;0.5814006539426659;7.603984487871645e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010645578283020303;0.0;0.0;0.0;0.0005322789141510152;0.03505436848908828;0.0;0.0;0.0;0.0;0.0;0.0
HMP2_J00854_1_ST_T0_B0_0122_ZL9BTWF-1012_AA31J;0.04876888640179071;0.0;0.0;0.0001119194180190263;0.0;0.0;0.055456071628427535;0.0;0.0;0.0;0.0;0.0;0.10898153329602686;2.7979854504756576e-05;0.0;2.7979854504756576e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002238388360380526;0.0012870733072188024;0.0;0.006883044208170118;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011611639619473979;0.0;0.0;0.0;0.0;0.0;2.7979854504756576e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16203133743704531;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002630106323447118;2.7979854504756576e-05;0.0;0.0;0.0;0.0;0.0015948517067711247;0.001706771124790151;0.0;0.0;5.595970900951315e-05;0.0;0.0;0.0;0.0;0.05942921096810297;0.043396754336877445;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04141018466703973;0.0;0.1583100167879127;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00019585898153329603;0.0;0.0;0.0;0.0;0.05464465584778959;0.24115836597649692;0.0;0.0;0.0;0.0;0.0
HMP2_J45286_1_ST_T0_B0_0120_ZQMVU4Q-01_APATM;0.02001772787708672;0.0;0.0;7.386615452799527e-05;0.0;0.0;0.022085980203870585;0.0;0.0;0.0;0.0;0.0;0.4853006352489289;7.386615452799527e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00022159846358398583;0.0007386615452799527;0.0;0.007091150834687547;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.386615452799527e-05;0.0;0.0035455754173437733;0.0;0.0;0.0;0.0;0.0;7.386615452799527e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2201211404934259;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00022159846358398583;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02452356330329443;0.0005909292362239622;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014699364751071059;0.0;0.16191461072536564;7.386615452799527e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00014773230905599054;0.03841040035455754;0.0;0.0;0.0;0.0;0.0
HMP2_J79868_1_ST_T0_B0_0120_ZSQNUZ5-03_B86HB;0.11157738829918538;0.0;0.0;0.0;0.0;0.0;0.00647988151073809;0.0;0.0;0.0;0.0;0.0;0.37784909075948325;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005965605200362051;0.004998765736855097;0.0;0.010758660413066733;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.171315724512466e-05;0.0;0.0010285526207520776;0.0;0.0;2.0571052415041552e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20021805315559943;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009462684110919115;0.0;0.0;0.0;0.0;0.0;0.0036410762774623548;0.0;0.0;0.0;0.0;0.0006788447296963713;0.0;0.0;0.0;0.013556323541512384;2.0571052415041552e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1045009462684111;0.0;0.15010696947255822;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.1142104830083104e-05;0.00024685262898049864;0.0;2.0571052415041552e-05;0.0;0.0;0.012651197235250555;0.0;0.0;0.0;0.0;0.0;0.0
HMP2_J45578_1_ST_T0_B0_0120_ZVM4N7A-6026_APAJ2;0.08397737232093061;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04923910445382838;0.0008764241893076249;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002390247789020795;0.0043821209465381246;0.0;0.007011393514460999;0.0;0.0;0.0;0.0;0.0;7.967492630069317e-05;0.0;0.0;0.0;0.0002390247789020795;0.0;0.02637240060552944;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000478049557804159;0.0;0.0;0.0;0.0;0.0;0.0;0.267468727591427;7.967492630069317e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0007967492630069317;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007170743367062385;0.0;0.0;0.0013544737471117838;0.0;0.0;0.00039837463150346584;0.0003186997052027727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0020715480838180223;0.0;0.5274480121105888;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.967492630069317e-05;0.0;0.0;0.0;0.00015934985260138634;0.019759381722571908;0.0;0.0;0.0;0.0;0.0;0.0
HMP2_J45632_1_ST_T0_B0_0120_ZR3WH7V-6014_APAJ2;0.052019583843329255;0.0;0.0;0.0;0.0;0.0;0.012035903712770298;0.0;0.0;0.0;0.0;0.0;0.27631578947368424;0.0018359853121175031;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001733986128110975;0.0;0.006017951856385149;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0029579763361893105;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14218686250509996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0024479804161566705;0.0010199918400652795;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006527947776417789;0.00010199918400652795;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.020195838433292534;0.0;0.29865361077111385;0.16105671154630763;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00010199918400652795;0.012443900448796409;0.002345981232150143;0.0;0.0;0.0;0.0;0.0
HMP2_J79920_1_ST_T0_B0_0120_ZVBQY1N-6036_B64B9;0.200103591160221;0.0;0.0;0.0003107734806629834;0.0;0.0;0.002037292817679558;0.0;0.0;0.0;0.0;0.0;0.017783149171270718;6.906077348066299e-05;0.0;3.4530386740331494e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00024171270718232045;0.0;0.019958563535911602;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.039779005524861875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33919198895027625;0.00010359116022099448;0.0;0.00013812154696132598;0.0;0.0;0.0;0.0;0.00027624309392265195;0.0;0.0;0.0;0.0;0.0;6.906077348066299e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001830110497237569;0.06319060773480663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00027624309392265195;0.0;0.2836325966850829;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.906077348066299e-05;0.0;0.0;3.4530386740331494e-05;0.0;0.030870165745856354;0.0;0.0;0.0;0.0;0.0;0.0
HMP2_J79986_1_ST_T0_B0_0120_ZR47VBL-04_B86HB;0.033423701583954614;0.0;0.0;0.0;0.0;0.0;0.009099580791726285;0.0;0.0;0.0;0.0;0.0;0.5544217687074829;0.002698496372718829;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2551145919622462e-05;0.0;0.0;0.0;0.0;0.0;7.530687551773477e-05;0.008836006727414213;0.0;0.0013931771970780932;0.0;0.0;0.0;0.0;0.0;0.00015061375103546954;0.0;0.0;0.0;0.0003514320857494289;0.0;0.02931947686823807;0.0;0.0;0.0;0.0;0.0;1.2551145919622462e-05;0.0;0.0;0.0;2.5102291839244924e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.1423676481662776;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002635740643120717;0.0;0.0;0.0;0.0;0.0;0.006965885985390466;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008396716620227427;0.00081582448477546;1.2551145919622462e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017935587519140497;0.0;0.1781886186208801;1.2551145919622462e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.785802143735723e-05;0.0;1.2551145919622462e-05;1.2551145919622462e-05;1.2551145919622462e-05;0.004656475136179933;1.2551145919622462e-05;0.0004267389612671637;0.0;0.0;0.0;0.0
HMP2_J08166_1_ST_T0_B0_0120_ZOZOW1T-6016;0.07273455492139781;0.0;0.0;0.0;0.0;0.0;0.0035446079903875037;0.0;0.0;0.0;0.0;0.0;0.5944928406929008;0.0017622909782717532;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016821868428957645;0.006688695303895063;0.0;0.00012015620306398318;0.0;0.0;0.0;0.0;0.0;0.00020026033843997197;4.005206768799439e-05;0.0;0.0;6.007810153199159e-05;0.0;0.0032842695504155402;0.0;0.00010013016921998598;6.007810153199159e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.000921197556823871;0.0;0.0;0.0;0.0;0.0;0.0;0.09848803444477822;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00016020827075197757;0.0;0.0;0.0;0.0;0.0;0.0014819265044557926;0.0005407029137879243;0.0;0.04093321317713027;6.007810153199159e-05;0.0;0.0004405727445679383;0.0;0.0;0.021247621908481024;2.0026033843997196e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02270952237909282;0.0;0.10583758886552519;4.005206768799439e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00012015620306398318;0.005186742765595274;0.015199759687593873;0.001842395113647742;0.0;0.0;0.0;0.0
HMP2_J45160_1_ST_T0_B0_0120_ZOZOW1T-6045-1_APATM;0.10866235534377128;0.0;0.0;0.0;0.0;0.0;0.007573179033356025;0.0;0.0;0.0;0.0;0.0;0.3649591558883594;0.00527569775357386;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004424778761061947;0.003999319264805991;0.0;0.0005105513955071477;0.0;0.0;0.0;0.0;0.0;0.0;0.0006807351940095302;0.0;0.0;0.0;0.0;0.0;0.0;0.00017018379850238256;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.509189925119128e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.16167460857726346;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00017018379850238256;0.0;0.0;0.0;0.0;0.0;0.002467665078284547;0.0003403675970047651;0.0;0.02654867256637168;0.0;8.509189925119128e-05;0.0003403675970047651;0.0;0.0;0.009189925119128658;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.022123893805309734;0.0;0.25314840027229407;0.00859428182437032;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.509189925119128e-05;0.005786249149081007;0.0;0.013104152484683457;0.0;0.0;0.0;0.0
HMP2_J79950_1_ST_T0_B0_0120_ZVBQY1N-07_B64B9;0.022616530293279397;0.0;0.0;0.0;0.0;0.0;0.0550703318929852;0.0;0.0;0.0;0.0;0.0;0.35046428243081734;0.0033097361404799117;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005516226900799853;0.0;0.0026661763353865954;0.0;0.0;0.0;0.0;0.0;0.0008274340351199779;0.0;0.0;0.0;0.0;0.0;0.0019306794152799485;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.193711501333089e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.045600809046612116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00312586191045325;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04247494713615887;0.3911924243817229;0.0;0.0;0.0;9.193711501333089e-05;0.0;0.0;0.0;0.0;0.018203548772639515;0.0;0.05249609267261193;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.193711501333089e-05;0.00036774846005332355;0.0;0.0;0.0;0.007814654776133126;0.0004596855750666544;0.0005516226900799853;0.0;0.0;0.0;0.0
