Unnamed: 0,g__,g__02d06,g__1-68,g__Abiotrophia,g__Acetobacter,g__Acidaminococcus,g__Acidovorax,g__Acinetobacter,g__Actinobacillus,g__Actinomyces,g__Adlercreutzia,g__Aerococcus,g__Aggregatibacter,g__Agrobacterium,g__Akkermansia,g__Alicyclobacillus,g__Alistipes,g__Allobaculum,g__Alloiococcus,g__Anaerococcus,g__Anaerofustis,g__Anaerostipes,g__Anaerotruncus,g__Anoxybacillus,g__Arcobacter,g__Arthrobacter,g__Atopobium,g__Bacillus,g__Bacteroides,g__Balneimonas,g__Bifidobacterium,g__Bilophila,g__Blautia,g__Brachybacterium,g__Brachyspira,g__Brevibacterium,g__Brevundimonas,g__Brochothrix,g__Bulleidia,g__Burkholderia,g__Butyricicoccus,g__Butyricimonas,g__Butyrivibrio,g__Campylobacter,g__Capnocytophaga,g__Cardiobacterium,g__Carica,g__Carnobacterium,g__Catenibacterium,g__Catonella,g__Cetobacterium,g__Christensenella,g__Chryseobacterium,g__Citricoccus,g__Citrobacter,g__Citrullus,g__Cloacibacillus,g__Cloacibacterium,g__Clostridium,g__Collinsella,g__Comamonas,g__Coprobacillus,g__Coprococcus,g__Corynebacterium,g__Cupriavidus,g__Curtobacterium,g__Defluvibacter,g__Dehalobacterium,g__Deinococcus,g__Delftia,g__Dermabacter,g__Desulfovibrio,g__Devosia,g__Dialister,g__Dietzia,g__Dorea,g__Dyadobacter,g__Eggerthella,g__Eikenella,g__Enhydrobacter,g__Enterobacter,g__Enterococcus,g__Epulopiscium,g__Erwinia,g__Escherichia,g__Ethanoligenens,g__Facklamia,g__Faecalibacterium,g__Filifactor,g__Finegoldia,g__Flavobacterium,g__Friedmanniella,g__Frigoribacterium,g__Fusobacterium,g__Gallicola,g__Gardnerella,g__Gemella,g__Geobacillus,g__Gluconacetobacter,g__Gordonia,g__Granulicatella,g__Haemophilus,g__Halomonas,g__Helicobacter,g__Holdemania,g__Hydrogenophilus,g__Hyphomicrobium,g__Iamia,g__Janibacter,g__Janthinobacterium,g__Jeotgalicoccus,g__Kaistobacter,g__Kineococcus,g__Klebsiella,g__Kocuria,g__Lachnobacterium,g__Lachnospira,g__Lactobacillus,g__Lactococcus,g__Lautropia,g__Leptotrichia,g__Leuconostoc,g__Lupinus,g__Macrococcus,g__Marinilactibacillus,g__Megamonas,g__Megasphaera,g__Mesorhizobium,g__Methylobacterium,g__Micrococcus,g__Mogibacterium,g__Moraxella,g__Morganella,g__Moryella,g__Mycoplana,g__Neisseria,g__Nesterenkonia,g__Nitrospira,g__Novosphingobium,g__Ochrobactrum,g__Odoribacter,g__Oribacterium,g__Oscillospira,g__Oxalobacter,g__Paenibacillus,g__Parabacteroides,g__Paracoccus,g__Paraprevotella,g__Parvimonas,g__Pediococcus,g__Pedobacter,g__Peptococcus,g__Peptoniphilus,g__Peptostreptococcus,g__Phascolarctobacterium,g__Phenylobacterium,g__Phyllobacterium,g__Plesiomonas,g__Podophyllum,g__Porphyromonas,g__Prevotella,g__Propionibacterium,g__Proteus,g__Pseudochrobactrum,g__Pseudomonas,g__Pseudoramibacter_Eubacterium,g__Pseudoxanthomonas,g__Psychrobacter,g__Pyramidobacter,g__RFN20,g__Ralstonia,g__Raphanus,g__Rhodobacter,g__Rhodococcus,g__Rhodoplanes,g__Robinsoniella,g__Roseburia,g__Rothia,g__Ruminococcus,g__SMB53,g__Saccharopolyspora,g__Sarcina,g__Scardovia,g__Sediminibacterium,g__Segetibacter,g__Selenomonas,g__Serinicoccus,g__Serratia,g__Sharpea,g__Shewanella,g__Slackia,g__Sneathia,g__Sphingobacterium,g__Sphingobium,g__Sphingomonas,g__Sphingopyxis,g__Staphylococcus,g__Stenotrophomonas,g__Steroidobacter,g__Streptococcus,g__Succinatimonas,g__Sutterella,g__Synergistes,g__TG5,g__Tannerella,g__Tepidimonas,g__Thermoanaerobacterium,g__Thermomonas,g__Trabulsiella,g__Treponema,g__Turicibacter,g__Varibaculum,g__Veillonella,g__Victivallis,g__WAL_1855D,g__Weissella,g__Zea,g__cc_115,g__ph2,g__rc4-4,g__[Clostridium],g__[Eubacterium],g__[Prevotella],g__[Ruminococcus]
HMP2_J79882_1_ST_T0_B0_0120_ZR47VBL-03_B64B9,2689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,10873,0,0,13,326,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,1,19,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,42,0,0,617,0,0,2,0,0,0,0,0,73,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,435,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,33
HMP2_J45097_1_ST_T0_B0_0120_ZV14SIB-05_APAJ2,7139,0,0,0,0,0,0,0,0,0,4,0,0,0,22,0,5,0,0,0,0,0,0,0,0,0,0,0,4680,0,0,0,224,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,503,0,0,0,0,0,0,0,0,0,0,167,0,21,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,40,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,154,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,920,2,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,87,0,54
HMP2_J28659_1_ST_T0_B0_0120_ZX52KVK-2022-AL1_AVTWA,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,9,0,0,0,0,0,8,0,0,0,0,0,3888,0,0,1,155,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1,0,0,0,0,0,0,0,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,41,0,0,273,0,0,0,0,0,0,0,0,47,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
HMP2_J83827_1_ST_T0_B0_0120_ZN3TBJM-2044_B86HB,5318,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,12472,0,1,17,1115,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,34,0,0,277,0,0,0,0,0,0,0,0,0,0,0,0,22,0,2,0,0,0,0,0,0,0,0,0,2587,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,143,0,0,885,0,1153,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,1412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,750,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,40,0,6
HMP2_J09150_1_ST_T0_B0_0120_ZLZNCLZ-1023_ADM3N,3570,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,16,1,0,0,0,0,0,12395,0,0,5,361,0,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,0,0,2,163,0,0,0,0,0,0,0,0,0,0,0,0,47,0,1,0,0,0,0,0,0,0,0,0,786,0,1,0,0,0,1,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,9,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,17,0,0,686,0,0,0,0,0,0,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,1,161,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,80,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,5,0,37
HMP2_J45605_1_ST_T0_B0_0120_ZN9YTFN-6021_APAJ2,712,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,448,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0,34,0,0,0,0,0,0,0,0,0,0,66,0,7,0,0,0,0,0,0,0,0,0,0,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,83,0,0,12,0,0,0,0,0,0,0,0,158,0,0,0,0,0,20799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,18,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,59,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,1
HMP2_J45162_1_ST_T0_B0_0120_ZOZOW1T-6046-1_APATM,4339,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,4134,0,0,0,314,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3,0,0,117,0,0,0,0,1,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,2276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,333,2,0,137,0,231,0,0,0,0,0,0,76,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,0,784,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,146,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,3,0,31
HMP2_J45597_1_ST_T0_B0_0120_ZX52KVK-6016_APAJ2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HMP2_J00845_1_ST_T0_B0_0120_ZLGD9M0-05_AA31J,13289,1,0,2,0,0,0,0,0,32,150,0,0,0,4950,0,9,0,0,0,0,63,3,0,0,0,0,0,5944,0,14,19,1623,0,23,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,137,1,0,2,1980,0,0,0,0,9,0,0,0,2,0,215,0,324,0,9,0,0,0,8,0,0,0,0,0,814,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,4,0,0,0,0,0,0,0,0,0,0,2,32,2,13,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,20,0,431,0,0,219,0,0,0,0,0,0,1,0,658,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964,0,5679,840,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,919,0,6,0,0,0,0,0,0,0,0,1571,0,11,0,2,0,0,42,0,0,0,9,3,311
HMP2_J45115_1_ST_T0_B0_0120_ZRLZ98T-6022_APAJ2,5395,1,0,0,0,0,0,0,0,5,2,0,0,0,6160,0,39,0,0,0,1,0,0,0,0,0,0,0,504,0,0,24,901,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,126,0,6,96,0,0,0,0,2,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,9,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0,130,10,0,218,0,0,0,0,0,0,0,0,37,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,1741,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,3,30,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,35,0,68
HMP2_J45191_1_ST_T0_B0_0120_ZOZOW1T-6046_APAJ2,2492,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,6082,0,0,2,151,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,0,1,118,0,0,0,0,0,0,0,0,0,0,2,0,86,0,0,0,0,0,0,0,0,0,0,0,954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,145,3,0,228,0,310,0,0,0,0,0,0,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,19
HMP2_J45245_1_ST_T0_B0_0120_ZOZOW1T-6036-1_APAJ2,6725,0,0,0,0,0,0,0,0,0,0,0,0,0,361,0,1,0,0,0,0,2,0,0,0,0,0,0,7172,0,0,1,259,0,0,0,0,0,0,0,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,42,0,0,175,0,0,0,0,0,0,0,0,1,0,9,0,196,0,2,0,0,0,0,0,0,0,0,0,2219,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,284,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,388,10,0,461,0,168,0,0,0,0,0,0,226,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,613,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,5,0,0,0,47
HMP2_J45105_1_ST_T0_B0_0120_ZUF48YS-03_APAJ2,9130,1,0,0,0,140,0,0,0,2,3,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,349,0,0,17,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,228,0,1,302,0,0,0,0,0,0,0,0,0,0,660,0,46,0,0,0,0,1,0,12,0,0,0,0,3669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,35,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,0,573,25,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,27,0,57,0,2,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,5,0,54
HMP2_J15236_1_ST_T0_B0_0120_ZWCZHHY-03_AELNK,7022,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,68,0,0,0,0,21,0,0,0,0,0,0,5678,0,0,0,3078,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,47,0,3,1563,0,0,0,0,0,0,0,0,0,0,5,0,127,0,0,0,0,0,0,0,0,0,0,0,950,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,134,0,0,0,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,2,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869,0,110
HMP2_J45590_1_ST_T0_B0_0120_ZR3WH7V-6012_APAJ2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HMP2_J45240_1_ST_T0_B0_0120_ZOZOW1T-6032B_APAJ2,8910,0,0,0,0,0,0,0,0,0,3,0,1,0,1144,0,0,0,0,0,0,2,10,0,0,0,0,0,7270,0,0,10,393,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,71,0,0,562,0,0,0,0,1,0,0,0,8,0,1,0,668,0,0,0,0,0,0,0,0,0,0,0,5641,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,253,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,949,14,0,310,0,495,0,0,0,0,0,0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,866,0,1343,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,376,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,2,0,8,0,3,0,54
HMP2_J45452_1_ST_T0_B0_0120_ZL63I8R-07_APB4D,8648,0,0,0,0,0,0,0,0,2,25,0,0,0,307,0,8,0,0,0,0,19,2,0,0,0,0,0,5197,0,0,0,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,895,0,3,634,0,0,0,0,0,0,0,0,0,0,1,0,98,0,13,0,0,0,0,0,0,0,0,0,1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,108,0,0,87,0,0,0,0,0,7,0,0,461,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,438,0,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,85
HMP2_J05387_1_ST_T0_B0_0120_ZOZOW1T-54bST_AAH7B,11774,1,0,0,0,0,0,0,0,0,44,0,0,0,118,0,1,0,1,0,0,40,2,0,0,0,0,0,9464,0,18,15,1594,0,0,0,0,0,0,0,0,211,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,98,190,0,4,543,2,0,0,0,0,0,0,0,11,0,0,0,177,0,7,0,0,0,0,0,0,0,0,0,3868,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,5,1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,301,6,0,566,0,662,1,0,0,0,0,0,166,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,484,0,1185,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,690,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,3,1,13,0,152
HMP2_J00853_1_ST_T0_B0_0122_ZL9BTWF-06_AA31J,4509,0,0,0,0,0,0,0,0,0,2,0,0,0,341,0,12,0,0,0,1,45,1,0,0,0,0,0,2393,0,1,0,544,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,373,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,674,0,0,0,0,0,12,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,19,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,0,605,0,0,0,0,0,0,0,0,115,0,0,0,0,0,17545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,664,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,424,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,139,1,14
HMP2_J45257_1_ST_T0_B0_0120_ZOZOW1T-6021-1_APAJ2,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,2,0,0,0,0,0,0,10519,0,0,3,98,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,45,0,0,0,0,0,0,0,0,3,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,400,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,111,2,0,174,0,421,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,105,0,83,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12
HMP2_J45470_1_ST_T0_B0_0120_ZJTKAE3-6021_APB4D,5356,0,0,0,0,0,0,0,0,1,34,0,0,0,16,0,2,0,0,0,0,49,1,0,0,0,0,0,3831,0,0,2,768,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,599,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,79,0,4,0,0,0,0,0,0,0,0,0,3326,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,309,0,0,79,0,0,0,0,0,0,0,0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,61,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,402,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,36
HMP2_J79838_1_ST_T0_B0_0120_ZPEL6L3-1012_B64B9,5543,0,0,0,0,0,0,0,0,1,2,0,0,0,52,0,0,0,0,0,0,15,0,0,0,0,0,0,6098,0,1,3,402,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,61,0,0,543,0,0,0,0,0,0,0,0,1,0,24,0,33,0,0,0,0,0,0,0,0,0,0,0,2630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,198,3,0,647,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,146,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,10
HMP2_J45541_1_ST_T0_B0_0120_ZVNCGHM-6036_APA62,2881,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,28397,0,0,6,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,15,0,0,78,0,0,0,0,0,0,0,0,0,0,15,0,60,0,2,0,0,0,0,0,0,0,0,0,2263,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,0,84,0,0,373,0,861,0,0,0,0,0,0,195,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,19,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1308,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,13
HMP2_J45612_1_ST_T0_B0_0120_ZLTUJTN-11_APAJ2,806,0,0,0,0,4,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,2,0,0,0,0,0,716,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,23,0,0,21,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,11,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,83,0,17,0,0,0,0,0,0,0,0,0,0,0,0,12237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,271,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
