Unnamed: 0;o__;o__Acidimicrobiales;o__Acidobacteriales;o__Actinomycetales;o__Aeromonadales;o__Alteromonadales;o__Anaeroplasmatales;o__Aquificales;o__Bacillales;o__Bacteroidales;o__Bifidobacteriales;o__Brachyspirales;o__Burkholderiales;o__CW040;o__Campylobacterales;o__Cardiobacteriales;o__Caulobacterales;o__Cerasicoccales;o__Chlorophyta;o__Clostridiales;o__Coriobacteriales;o__Cytophagales;o__Deinococcales;o__Desulfovibrionales;o__EW055;o__Enterobacteriales;o__Erysipelotrichales;o__Flavobacteriales;o__Fusobacteriales;o__Gemellales;o__Halanaerobiales;o__I025;o__IS-44;o__Lactobacillales;o__ML615J-28;o__MLE1-12;o__Neisseriales;o__Nitrospirales;o__Oceanospirillales;o__Pasteurellales;o__Pseudomonadales;o__RB41;o__RF32;o__RF39;o__Rhizobiales;o__Rhodobacterales;o__Rhodocyclales;o__Rhodospirillales;o__Rickettsiales;o__SC-I-84;o__SHA-98;o__Saprospirales;o__Sphingobacteriales;o__Sphingomonadales;o__Spirochaetales;o__Streptophyta;o__Synergistales;o__Turicibacterales;o__Verrucomicrobiales;o__Victivallales;o__WD2101;o__Xanthomonadales;o__YS2
HMP2_J79840_1_ST_T0_B0_0120_ZPDABJR-3014_B64B9;7.554581853894387e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6038377275817783;0.0;0.0;0.01110523532522475;0.0;0.0;0.0;0.0;0.0;0.0;0.36224219989423584;0.0026441036488630354;0.0;0.0;0.0003021832741557755;0.0;7.554581853894387e-05;0.012918334970159403;0.0;0.0;7.554581853894387e-05;0.0003021832741557755;0.0;0.0;0.00015109163707788774;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0036261992898693057;0.0002266374556168316;0.0;0.0;0.0;0.0;0.0;0.0;7.554581853894387e-05;0.0;0.0;0.0;0.0;0.0;0.0;7.554581853894387e-05;7.554581853894387e-05;0.0;0.0;0.0;0.002190828737629372
HMP2_J00832_1_ST_T0_B0_0122_ZMGT937-02_AA31J;1.932479177536862e-05;0.0;0.0;3.864958355073724e-05;0.0;0.0;0.0;0.0;0.0;0.6067211625794732;5.797437532610586e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.37320037876591877;0.013140858407250662;0.0;0.0;0.0;0.0;5.797437532610586e-05;0.005024445861595841;0.0;0.0;0.0;0.0009275900052176937;0.0;0.0;0.0002898718766305293;0.0;0.0;0.0;0.0;0.0;0.0002705470848551607;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00013527354242758035;0.0;9.66239588768431e-05;1.932479177536862e-05;0.0;0.0;0.0;0.0
HMP2_J45099_1_ST_T0_B0_0120_ZUPAQVU-07_APAJ2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4909434785771441;0.0;0.0;0.015494289663199243;0.0;0.0;0.0;0.0;0.0;0.0;0.4771950243689532;0.0024005237506365025;0.0;0.0;0.00043645886375209136;0.0;0.0;0.0065468829562813705;0.0;0.0;0.0;0.0005819451516694552;0.0;0.0;0.0;0.0012366334472975922;0.0;0.0;0.0;0.0;7.27431439586819e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002836982614388594;0.001964064886884411;0.0;0.0;0.0002909725758347276
HMP2_J45515_1_ST_T0_B0_0120_ZVM4N7A-6012-AL2_AWBGH;4.137360364087712e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8438146462556889;0.0;0.0;0.0;0.0;4.137360364087712e-05;0.0;0.0;0.0;0.0;0.14567645841952834;0.002854778651220521;0.0;0.0;8.274720728175425e-05;0.0;0.0014067025237898222;0.0028134050475796444;0.0;0.0;0.0;0.0014894497310715764;0.0;0.0;0.00012412081092263137;0.0;0.0;0.0;0.0;0.0;4.137360364087712e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014894497310715764;0.0;8.274720728175425e-05;0.0;0.0;0.0;0.0;4.137360364087712e-05
HMP2_J45121_1_ST_T0_B0_0120_ZR3WH7V-6016_APAJ2;0.0;0.0;0.0;0.00011752952929423518;0.0;0.0;0.0;0.0;0.0;0.6383028735969912;0.00011752952929423518;0.0;0.008227067050596462;0.0;0.00011752952929423518;0.0;0.0;0.0;0.0;0.3417758711876359;0.002761943938414527;0.0;0.0;0.00029382382323558796;0.0;0.0;0.0008227067050596463;0.0;0.0;0.0;0.00029382382323558796;0.0;0.0;5.876476464711759e-05;0.0;0.0;0.0;0.0;0.0;0.00017629429394135277;0.0;0.0;0.002761943938414527;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0040547687606511135;0.0;0.0;0.0;0.00011752952929423518
HMP2_J79853_1_ST_T0_B0_0120_ZPDABJR-6011_B64B9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4549520766773163;0.0;0.0;0.0023429179978700747;0.0;0.0003194888178913738;0.0;0.0;0.0;0.0;0.5169329073482428;0.005111821086261981;0.0;0.0;0.00010649627263045793;0.0;0.0010649627263045794;0.008945686900958467;0.0;0.0;0.0;0.0;0.0;0.0;0.00021299254526091586;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007454739084132055;0.00010649627263045793;0.0;0.0;0.0;0.0;0.0;0.0;0.00010649627263045793;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008519701810436636;0.00021299254526091586;0.0;0.0;0.0003194888178913738
HMP2_J43805_1_ST_T0_B0_0120_ZLZNCLZ-08_ANBEN;0.0;0.0;0.0;4.856962455680218e-05;0.0;0.0;0.0;0.0;0.0;0.1942299286026519;9.713924911360436e-05;0.0;0.0446354849677012;0.0;0.0;0.0;0.0;0.0;0.0;0.7399096604983243;0.0011656709893632523;0.0;0.0;9.713924911360436e-05;0.0;9.713924911360436e-05;0.01073388702705328;0.0;0.0;0.0;0.0057312156977026565;0.0;0.0;0.0008742532420224392;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015056583612608674;0.0;0.0008742532420224392;0.0;0.0;0.0;0.0;0.0
HMP2_J79956_1_ST_T0_B0_0120_ZX52KVK-8012_B64B9;0.0;0.0;0.0;0.0002799944001119978;0.0;0.0;0.0;0.0;0.0;0.16855662886742265;0.0;0.0;0.00629987400251995;0.0;0.0;0.0;0.0;0.0;0.0;0.7264454710905782;0.024919501609967802;0.0;0.0;0.0;0.0;0.002659946801063979;0.026179476410471792;0.0;0.0;0.0;0.0005599888002239956;0.0;0.0;0.0030799384012319755;0.0008399832003359933;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008679826403471931;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005599888002239956;0.0002799944001119978;0.030659386812263753;0.0;0.0;0.0;0.0
HMP2_J79820_1_ST_T0_B0_0120_ZYHHR4Z-11_B64B9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7361829170610937;0.0;0.0;0.001092259520862157;0.0;0.0;0.0;0.0;0.0;0.0;0.21983543289885676;0.0072817301390810454;0.0;0.0;0.0;0.0;0.029709458967450666;0.005388480302919974;0.0;0.0;0.0;7.281730139081045e-05;0.0;0.0;0.0002912692055632418;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001456346027816209;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HMP2_J45224_1_ST_T0_B0_0120_ZOZOW1T-6033-2B_APATM;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.322270905192505e-05;0.20765358441316303;0.0;0.0;0.008063764332991517;0.0;0.0;0.0;0.0;0.0;0.0;0.7513284236039899;0.001165283863149063;0.0;0.0;0.0001398340635778876;0.0;0.0;0.0015381746993567633;0.0;0.0;0.0;0.00046611354525962525;0.0;0.0;0.0;0.002050899599142351;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015474969702619558;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.322270905192505e-05;0.0;0.0;0.0;0.0;0.0;0.000792393026941363;4.661135452596253e-05;0.0014449519903048382;0.0010254497995711754;0.0;0.0;0.008623100587303067
HMP2_J28643_1_ST_T0_B0_0120_ZYHHR4Z-2021-AL1_AVTWA;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.67396841569027;0.0;0.0;0.002207505518763797;0.0;0.0;0.0;0.0;0.0;0.0;0.304465953472576;0.009509254542367125;0.0;0.0;0.00016980811682798438;0.0;0.0054338597384955;0.0037357785702156563;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00033961623365596876;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00016980811682798438;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HMP2_J79901_1_ST_T0_B0_0120_ZOZOW1T-7036_B64B9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4524138693800807;0.0;0.0;0.008571586573024387;0.0;0.0;0.0;0.0;0.0;0.0;0.5047281977547973;0.0058618592047779685;0.0;0.0;5.530055853564121e-05;0.0;0.00011060111707128242;0.0008848089365702593;0.0;0.0;0.0;5.530055853564121e-05;0.0;0.0;0.0;0.0008848089365702593;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.019410496046010063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003871039097494885;5.530055853564121e-05;0.002820328485317702;0.0;0.0;0.0037604379804236023
HMP2_J00851_1_ST_T0_B0_0122_ZL9BTWF-04_AA31J;8.232824270365949e-05;0.0;0.0;0.0002881488494628082;0.0;0.0;0.0;0.0;0.0;0.6722512657967316;0.0;0.0;0.03498950314905528;0.0;0.0;0.0;4.116412135182974e-05;0.0;0.0;0.19425348865928457;0.002757996130572593;0.0;0.0;0.0;0.0;8.232824270365949e-05;0.011031984522290372;0.0;0.005927633474663484;4.116412135182974e-05;0.0;0.0;0.0;0.0038282632857201664;0.0;0.0;0.0;0.0;0.0;0.00024698472811097847;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.232824270365949e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0009056106697402544;0.0;0.0;0.07318980776355329;0.0;0.0;0.0;0.0
HMP2_J79782_1_ST_T0_B0_0120_ZQFL1P3-6032_B64B9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3723381138635376;0.0;0.0;0.014667535853976532;0.0;0.0001086484137331595;0.0;0.0;0.0;0.0;0.6016949152542372;0.00651890482398957;0.0;0.0;0.0;0.0;0.0001086484137331595;0.0001086484137331595;0.0;0.0;0.0;0.0003259452411994785;0.0;0.0;0.0005432420686657974;0.0007605388961321165;0.0;0.0;0.0;0.0;0.0003259452411994785;0.0;0.0;0.0001086484137331595;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001086484137331595;0.0;0.0005432420686657974;0.000651890482398957;0.0010864841373315949;0.0;0.0;0.0
HMP2_J45372_1_ST_T0_B0_0120_ZY39SN0-02_APB4D;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4881522119761877;0.0;0.0;0.030290650169254113;0.0;0.0;0.0;0.0;0.0;0.0;0.4625890043188981;0.004610715536360453;0.0;0.0;0.0;0.0;5.836348780203105e-05;0.0027430839266954594;0.0;0.0;0.0;0.0;0.0;0.0;0.0009338158048324968;0.0006419983658223416;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007003618536243726;0.009279794560522936;0.0;0.0;0.0
HMP2_J79869_1_ST_T0_B0_0120_ZL63I8R-14_B86HB;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.45206675951936925;0.0;0.0;0.01194494936380161;0.0;0.0;0.0;0.0;0.0;0.0;0.4973206487098983;0.0047449304785061736;0.0;0.0;0.00023606619296050613;0.0;2.3606619296050613e-05;0.0005429522438091641;0.0;0.0;0.0;0.000424919147328911;0.0;0.0;7.081985788815183e-05;0.0027855810769339723;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004178371615400959;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.7213238592101225e-05;0.0;0.0;0.0;0.0;0.0;2.3606619296050613e-05;0.00030688605084865794;0.0;0.0022426288331248083;0.0;0.0;0.0230400604329454
HMP2_J45265_1_ST_T0_B0_0120_ZOZOW1T-6023-2_APAJ2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7536155863619333;0.0;0.0;0.015886099662795056;0.0;0.0;0.0;0.0;0.0;0.0;0.19932559010865492;7.493443237167478e-05;0.0;0.0;0.0007493443237167478;0.0;0.0;0.0004496065942300487;0.0;0.0;0.0;0.0;0.0;0.0;7.493443237167478e-05;0.0;0.0;0.0;0.0;0.0;0.0008242787560884227;0.0;0.0;0.0032221805919820158;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.493443237167478e-05;0.0;0.0;0.0003746721618583739;0.0;0.0;0.025327838141626077
HMP2_J00828_1_ST_T0_B0_0120_ZN9YTFN-1013_AA31J;0.0;0.0;0.0;4.0677690320743585e-05;0.0;0.0;0.0;0.0;0.0;0.5672097138324486;0.00020338845160371795;0.0;0.009477901844733256;0.0;0.0;0.0;0.0;0.0;0.0;0.393271910020949;0.004372851709479935;0.0;0.0;0.0005084711290092948;0.0;6.101653548111538e-05;0.0015254133870278846;0.0;0.0;2.0338845160371793e-05;0.0007321984257733846;0.0;0.0;0.004942339373970346;0.00024406614192446153;0.0;0.0;0.0;0.0;0.002969471393414282;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0677690320743585e-05;0.0;4.0677690320743585e-05;0.0;0.0;0.0;0.0;0.0003254215225659487;0.0;0.00042711574836780766;0.013586348567128358;0.0;0.0;0.0;0.0
HMP2_J43837_1_ST_T0_B0_0120_ZVBQY1N-6013_ANBEN;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.683456561922366;0.0;0.0;0.025261860751694395;0.0;0.0;0.0;0.0;0.0;0.0;0.2797288971041282;0.004004929143561306;0.0;0.0;0.0;0.0;0.00030807147258163895;0.00585335797905114;0.0;0.0;0.0;0.0;0.0;0.0;0.00030807147258163895;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004621072088724584;0.0004621072088724584;0.00015403573629081948;0.0;0.0;0.0
HMP2_J45406_1_ST_T0_B0_0120_ZVGW5FI-01X_APB4D;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5106229223876283;0.0;0.0;0.02406417112299465;0.0;0.0;0.0;0.0;0.0;0.0;0.41761815291227056;0.0470805029628559;0.0;0.0;0.0;0.0;7.226477814713109e-05;0.00046972105795635205;0.0;0.0;0.0;0.0;0.0;0.0;3.6132389073565546e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.6132389073565546e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0
HMP2_J79891_1_ST_T0_B0_0120_ZOZOW1T-7035_B64B9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6698760304574917;0.0;0.0;0.00667044238877352;0.0;0.0;0.0;0.0;0.0;0.0;0.3194260902397584;0.002328361965892644;0.0;0.0;6.292870178088226e-05;0.0;0.0;0.0005034296142470581;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00012585740356176452;0.0;0.0;0.0;0.0;6.292870178088226e-05;0.0;0.0;0.00037757221068529355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.292870178088226e-05;6.292870178088226e-05;0.00037757221068529355;0.0;0.0;0.0;6.292870178088226e-05
HMP2_J79814_1_ST_T0_B0_0120_ZPDABJR-6037_B64B9;0.0;0.0;0.0;7.693491306354824e-05;0.0;0.0;0.0;0.0;0.0;0.5420833974457608;0.0;0.0;0.0073088167410370825;0.0;0.00015386982612709647;0.0;0.0;0.0;0.0;0.41652561932605014;0.003539006000923219;0.0;0.0;0.00015386982612709647;0.0;7.693491306354824e-05;0.003615940913986767;0.0;0.0;0.0;7.693491306354824e-05;0.0;0.0;0.0;0.0006924142175719341;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.018387444222188028;0.0;0.0;0.0;0.0;0.0;0.0002308047391906447;0.0;0.0;0.0;0.0;0.0;0.0;0.0002308047391906447;0.0;0.0;0.0011540236959532236;7.693491306354824e-05;0.0;0.0;0.005616248653639021
HMP2_J00891_1_ST_T0_B0_0122_ZJTKAE3-01_AA31J;5.940358797671379e-05;0.0;0.0;0.00032671973387192585;0.0;0.0;0.0;0.0;0.000297017939883569;0.588541047879292;0.00035642152786028277;0.0;0.03715694427943448;0.0;0.0;0.0;0.0;0.0;0.0;0.2923547582273969;0.012385648093144826;0.0;0.0;0.008791731020553641;0.0;0.000564334085778781;0.008257098728763217;0.0;0.0001485089699417845;8.910538196507069e-05;0.0;0.0;0.0;0.00041582511583699655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04978020672448616;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.910538196507069e-05;0.0;0.00023761435190685517;0.0001485089699417845;0.0;0.0;0.0;0.0
HMP2_J45525_1_ST_T0_B0_0120_ZVM4N7A-6013_AWBGH;0.0001589488184804493;0.0;0.0;0.0003178976369608986;0.0;0.0;0.0;0.0;0.0001059658789869662;0.2709017696301791;0.0;0.0;5.29829394934831e-05;0.0;5.29829394934831e-05;0.0;0.0;0.0;0.0;0.6746847515100137;0.027392179718130762;0.0;0.0;0.0003708805764543817;0.0;0.0016424711242979762;0.018597011762212567;0.0;0.0;0.0002119317579739324;0.00026491469746741547;0.0;0.0;0.002172300519232807;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002172300519232807;0.0;5.29829394934831e-05;0.0;0.0;0.0;0.0;0.0008477270318957296
HMP2_J00856_1_ST_T0_B0_0122_ZKVR426-01_AA31J;3.057262527133205e-05;0.0;0.0;6.11452505426641e-05;0.0;0.0;0.0;0.0;0.0;0.4294536671864013;6.11452505426641e-05;0.0;0.010761564095508882;0.0;0.0;0.0;0.0;0.0;0.0;0.5162799229569843;0.0008560335075972974;0.0;0.0;0.0004891620043413128;0.0;6.11452505426641e-05;0.009232932831942278;0.0;3.057262527133205e-05;0.0;0.0007643156317833012;0.0;0.0;0.0001222905010853282;0.0019566480173652512;0.0;0.0;0.0;0.0;3.057262527133205e-05;9.171787581399614e-05;0.0;0.0028126815249625487;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.11452505426641e-05;0.0;0.0;0.0;0.0;0.0001222905010853282;0.0;0.0;0.016723226023418632;9.171787581399614e-05;0.0;0.0;0.009905530587911583
HMP2_J80047_1_ST_T0_B0_0120_ZUL3S6O-2015_B86HB;0.0;0.0;0.0;4.096681687832855e-05;0.0;0.0;0.0;0.0;0.0;0.4531749283080705;0.0;0.0;0.011102007374027037;0.0;0.0;0.0;0.0;0.0;0.0;0.5236788201556739;0.001556739041376485;0.0;0.0;0.0001638672675133142;0.0;0.00040966816878328555;0.0023351085620647275;0.0;0.0;0.0;8.19336337566571e-05;0.0;0.0;0.0013109381401065136;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009012699713232282;0.0;0.0;0.0;0.0;0.0;0.0;0.004670217124129455;0.0;0.0005735354362965998;0.0;0.0;0.0;0.0;0.0
HMP2_J00829_1_ST_T0_B0_0120_ZN9YTFN-1014_AA31J;0.0;0.0;0.0;2.439559903393428e-05;0.0;0.0;0.0;0.0;0.0;0.3836695860066844;0.0006342855748822912;0.0;0.008562855260910931;0.0;0.0;0.0;0.0;0.0;0.0;0.5394354858383548;0.007196701715010612;0.0;0.0;0.0013417579468663853;0.0;4.879119806786856e-05;0.0018296699275450708;0.0;2.439559903393428e-05;0.0;0.018443072869654315;0.0;0.0;0.0039032958454294844;9.758239613573712e-05;0.0;0.0;0.0;0.0;0.0023419775072576906;0.0;0.0;2.439559903393428e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006098899758483569;0.0;0.0052206581932619355;0.026591202946988364;0.0;0.0;0.0;0.0
HMP2_J79983_1_ST_T0_B0_0120_ZN3TBJM-2053_B86HB;2.1225113554357517e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5073438892898077;0.0;0.0;0.004075221802436643;0.0;0.0;0.0;0.0;0.0;0.0;0.4602878125397971;0.0034384683958059176;0.0;0.0;0.0003396018168697203;0.0;4.2450227108715035e-05;0.01640701277751836;0.0;6.367534066307254e-05;0.0;0.0;0.0;0.0;0.00016980090843486014;0.0;0.0;0.0;0.0;0.0;0.0;2.1225113554357517e-05;0.0;0.007725941333786136;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.367534066307254e-05;0.0;0.0;0.0;0.0;0.0
HMP2_J66966_1_ST_T0_B0_0120_ZS78KHV-6014_APATM;0.0;0.0;0.0;0.00014682131845543972;0.0;0.0;0.0;0.0;0.0;0.10923506093084716;0.0;0.0;0.0013703323055841042;0.0;0.0;0.0;0.0;0.0;0.0002447021974257329;0.7601429060832966;0.03959281554348358;0.0;0.0;9.788087897029315e-05;4.8940439485146574e-05;9.788087897029315e-05;0.08089854646894729;0.0;0.0;0.0;0.0006362257133069055;0.0;0.0;0.0007341065922771986;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004649341751088925;0.0;0.0;0.0;0.0;9.788087897029315e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.001957617579405863;0.0;0.0;0.0;0.0;0.0;0.0;4.8940439485146574e-05
HMP2_J45350_1_ST_T0_B0_0120_ZLTUJTN-2013_APB4D;0.0;0.0;0.0;0.0001369206544807284;0.0;0.0;0.0;0.0;0.0;0.6861778599301704;0.0;0.0;0.08448004381460944;0.0;0.0;0.0;0.0;0.0;0.0;0.1886082015472034;0.020195796535907442;0.0;0.0;0.0037653179982200316;0.0;6.84603272403642e-05;0.0024645717806531116;0.0;0.0005476826179229136;0.0;0.0;0.0;0.0;0.0002738413089614568;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013281303484630656;0.0;0.0;0.0;0.0
HMP2_J00835_1_ST_T0_B0_0122_ZLZQMEV-01_AA31J;7.530876594035546e-05;0.0;0.0;0.0004016467516818958;0.0;0.0;0.0;0.0;0.0;0.48609298122301436;5.0205843960236973e-05;0.0;0.0006024701275228437;2.5102921980118487e-05;7.530876594035546e-05;2.5102921980118487e-05;2.5102921980118487e-05;0.0;0.0;0.3279194698262878;0.007279847374234361;0.0;0.0;0.003840747062958128;0.0;0.0005020584396023697;0.020509087257756804;0.0;0.0005773672055427252;0.0004267496736620143;0.0015312782407872277;0.0;0.0;0.03572145797770861;0.0;0.0;0.0001506175318807109;0.0;0.0;0.0010543227231649764;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0205843960236973e-05;0.0;0.0;0.0;2.5102921980118487e-05;0.0001506175318807109;0.0;0.00012551460990059242;0.11087960638618335;0.0015312782407872277;0.0;0.0;0.0003514409077216588
HMP2_J45423_1_ST_T0_B0_0120_ZY9XQJP-03_APB4D;0.0;0.0;0.0;0.0;0.0;0.0;0.018714356901611207;0.0;0.0;0.2968827861137257;0.0;0.0;0.008969603012014838;0.0;0.0;0.0;0.0;0.0;0.0;0.6530646143624385;0.002436188472399092;0.0;0.0;0.00022147167930900837;0.0;5.536791982725209e-05;0.004817009024970932;0.0;0.0;0.0;0.00011073583965450419;0.0;0.0;0.00016610375948175626;0.00044294335861801674;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012845357399922486;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.536791982725209e-05;0.0;0.0;0.0;0.0;0.0;0.0;5.536791982725209e-05;0.00022147167930900837;0.0003322075189635125;0.0;0.0;0.000609047118099773
HMP2_J08160_1_ST_T0_B0_0120_ZOZOW1T-6015;1.0966716016888743e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6039260843340462;0.0;0.0;0.003827383889894171;0.0;9.870044415199868e-05;0.0;0.0;0.0;0.0;0.35290892142347974;0.0014366397982124254;0.0;0.0;0.00026320118440532984;0.0;2.1933432033777485e-05;0.007972802544278117;0.0;0.0;0.0;0.0009650710094862093;0.0;0.0;0.00013160059220266492;0.0013269726380435378;0.0;0.0;0.0;0.0;4.386686406755497e-05;0.0;0.0;0.0020617426111750837;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.67670121182212e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0004167352086417722;0.023216537807753467;0.0007896035532159895;0.0;0.0;0.0005044689367768822
HMP2_J45248_1_ST_T0_B0_0120_ZOZOW1T-6038-1_APAJ2;0.0;0.0;0.0;7.208246233691343e-05;0.0;0.0;0.0;0.0;0.0;0.3699992791753766;7.208246233691343e-05;0.0;0.01744395588553305;0.0;0.0;0.0;0.0;0.0;0.0;0.5882649751315505;0.0018020615584228357;0.0;0.0;0.001369566784401355;0.0;0.0;0.0022345563324443164;0.0;0.0;0.0;0.0002883298493476537;0.0;0.0;0.0;0.00036041231168456716;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013767750306350465;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.208246233691343e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0008649895480429612;7.208246233691343e-05;0.0011533193973906149;0.0;0.0;0.002162473870107403
HMP2_J45258_1_ST_T0_B0_0120_ZOZOW1T-6021-2_APAJ2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.462870807212564e-05;0.4227363794997738;0.0;0.0;0.009888192335035222;0.0;0.0;0.0;0.0;0.0;0.0;0.3821495508304789;0.003037549279389905;0.0;0.0;0.0014218315775867641;0.0;0.0006462870807212563;0.0018742325340916435;0.0;0.0;0.0;0.00012925741614425127;0.0;0.0;0.00012925741614425127;0.00012925741614425127;0.0;0.0;0.0;0.0;0.0007109157887933821;0.0;0.0;0.004459380856976669;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00019388612421637692;6.462870807212564e-05;6.462870807212564e-05;0.0009694306210818846;0.0;0.0;0.17133070509920506
